university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,1543248367668512,OienQarCREdu,367,1920,692,Tue Sep 17 17:48:38 +0000 2013
ucatolica_chile,4306050030389744,V_nroriu8,205,614,66,Sun Feb 24 21:43:44 +0000 2013
pucv_cl,64456750391699,gp_Xfsm,60,102,59,Fri Feb 05 19:19:29 +0000 2010
pucv_cl,6229508819051966,ta3oC1odzG,1626,1425,574,Fri Oct 18 16:14:52 +0000 2013
usantamaria,10049547007192648,PCcPRRPIEADEQs,128,737,141,Sun Nov 07 14:47:17 +0000 2010
pucv_cl,3023034593479570,LiFlypfDzaecL,3606,1855,724,Sun Aug 23 23:05:09 +0000 2009
usach,5779474379662632,jimem1617039,0,50,1,Sat Oct 19 18:35:28 +0000 2019
pucv_cl,818472863591325696,HKbzmy5laUos,95,291,111,Tue Aug 01 16:14:34 +0000 2017
uvalpochile,9737692921541058,clectiv_06M0,134,1563,330,Fri Mar 20 19:32:09 +0000 2020
pucv_cl,6690177817783379,kelyaapHSa,7518,979,464,Sun Aug 30 02:42:41 +0000 2009
ucatolica_chile,719076690191044352,_elilim2801,21034,488,9,Sat Mar 07 13:09:02 +0000 2015
pucv_cl,1178069504228274944,sovmo1alJra,1119,146,84,Wed Jun 15 18:53:21 +0000 2011
pucv_cl,11190784347087994,marceCilches,697,1263,236,Mon Jan 04 15:39:04 +0000 2010
uchile,10321462112125312,RgberoR9tamal4,0,320,23,Sat Mar 29 14:27:23 +0000 2014
pucv_cl,1710964723005928,ShlbotinhoM,251,1978,641,Mon Feb 01 17:14:46 +0000 2016
pucv_cl,1173456153130636032,auurogrelunar,10515,470,190,Wed Oct 19 01:37:15 +0000 2011
udeconcepcion,833384253905795072,VnIacioDUCh,2061,728,5133,Tue Aug 11 15:09:29 +0000 2009
pucv_cl,1262765505229937408,rorrm181z,10,31,8,Thu Jul 05 18:53:53 +0000 2012
userena,1811931981864361,clFU9Call,4077,289,52,Tue Jan 05 01:30:59 +0000 2010
ucatolica_chile,2622009385882308,l5flok,1,21,3,Wed Jul 03 14:56:04 +0000 2019
ubbchile,497252558969937,Tix5n6683a,0,176,8,Tue Nov 12 14:29:49 +0000 2019
uchile,4379200212423246,eywmOp,1,21,4,Thu Jan 07 14:20:42 +0000 2016
uvalpochile,1183189446165490944,dibegohpRgh,94,391,65,Sat Aug 29 00:28:49 +0000 2009
ubbchile,902387384492877440,ki1POa19651,0,126,1,Wed Nov 27 19:16:56 +0000 2019
usantamaria,800098362094837888,PtgiRoaQ,1342,129,651,Sun Apr 14 23:21:11 +0000 2013
usach,1214102746548119296,EerntaSol9,1936,684,162,Sat Jul 09 21:17:37 +0000 2011
ucatolica_chile,1077402778666694144,IipicygmV8,2,69,1,Fri Oct 25 00:28:25 +0000 2019
ucscconcepcion,1191031641053272064,vGzhdFiQZr,2,333,29,Wed Aug 26 02:16:55 +0000 2009
pucv_cl,6048746876575194,MDTS_UC3MO,4593,2682,852,Wed Jan 14 12:05:16 +0000 2015
ucscconcepcion,1189023958208050688,pFzGIVileta,5,22,3,Thu Dec 12 13:23:25 +0000 2019
pucv_cl,10052612642919340,drjnejnf,1,31,9,Sun Sep 04 19:43:12 +0000 2011
pucv_cl,11928049136739536,maMiaed,7806,1042,289,Mon May 11 19:02:23 +0000 2009
pucv_cl,9561470594889230,ToidNnlismfm,5,320,56,Mon Oct 12 23:57:53 +0000 2015
udeconcepcion,2100717267766925,cXntsii4lo,35,226,3,Wed Jun 17 21:46:41 +0000 2015
uchile,782040768360406016,TDr2kSieF4au,47823,3536,3048,Tue Feb 10 04:31:05 +0000 2009
pucv_cl,749318662918154752,CroNuv,617,133,77,Sat Nov 28 18:57:33 +0000 2009
pucv_cl,8979018005469051,sylXviogjm,3,66,28,Mon Apr 20 15:42:12 +0000 2015
pucv_cl,725363265447695,IgACelOpPoque47,1670,4995,592,Mon May 15 17:16:04 +0000 2017
uchile,631906458652254,IzKiaLover,2729,1226,255,Sun May 10 20:15:44 +0000 2020
pucv_cl,11907024874803216,b3rbrzrnppw,615,772,422,Sun Jan 03 23:11:36 +0000 2010
usach,1153292624568534784,krizz2642vZ484_,0,911,41,Thu Apr 23 11:55:22 +0000 2020
pucv_cl,1114061165359423872,washaOlLm,4146,165,174,Tue Dec 21 06:07:22 +0000 2010
pucv_cl,329764557475146,fnLscabmver,52,46,50,Sat May 21 21:42:13 +0000 2011
pucv_cl,6184152350013751,L8oouoHJrreraat,20,105,37,Tue Aug 07 00:20:06 +0000 2012
pucv_cl,10551059897204532,hgccC8reK,1008,2374,929,Tue Feb 21 00:49:15 +0000 2012
pucv_cl,4153348401536314,BRazeoeek,5,88,4,Wed Jun 19 22:45:23 +0000 2013
pucv_cl,1221967112922361856,mgzlg13,377,313,64,Sun Apr 05 23:00:13 +0000 2015
ubbchile,1240948682173580800,eDerazYKa,22,35,9,Mon Jan 01 21:05:08 +0000 2018
pucv_cl,1161129070480270,nZicolaEmorav,2794,1570,483,Thu Aug 13 18:42:22 +0000 2009
UFrontera,716256636571875328,paPaaI8466420,6,37,6,Thu Nov 07 10:08:39 +0000 2019
pucv_cl,2048329852840810,NedMarketStgo,6,21,11,Tue Oct 23 01:18:20 +0000 2012
pucv_cl,10541350357939228,4emis,19568,1801,13604,Sat Jun 13 15:33:34 +0000 2009
pucv_cl,12498066774266522,Anabellaonlez,125,257,136,Thu Aug 04 23:51:55 +0000 2011
pucv_cl,9296002021947950,evasqiKvass,842,154,152,Mon Feb 27 21:01:16 +0000 2012
pucv_cl,832019032562776064,E0zuNuhHm,50,3729,752,Fri Jun 23 22:56:49 +0000 2017
pucv_cl,996052608675534976,atini9SidI4,2487,3833,103,Mon Sep 23 21:54:06 +0000 2019
pucv_cl,12475228135912066,lilWtOktrXan,330,163,41,Fri Oct 06 00:19:43 +0000 2017
ucscconcepcion,5853419672787976,R438zBiobi,632,117,495,Mon Dec 10 13:55:55 +0000 2018
ubbchile,10753768479177030,cgiKnmle,0,16,0,Sat Oct 19 19:09:39 +0000 2019
userena,1180463791582050048,ahaQesatti,1049,395,25,Mon Oct 05 22:37:30 +0000 2009
ubbchile,5684746714369542,TeleCOVIK19UdeC,89,249,176,Mon Mar 30 20:44:44 +0000 2020
uvalpochile,1230651439813469696,kcmo_4ess,5743,427,146,Fri Sep 18 21:54:40 +0000 2009
ubbchile,3978692928386556,Cx44osBeiutlcC4,5,347,9,Sun Nov 06 19:15:55 +0000 2016
pucv_cl,6774867218656223,kCrvncipeComeo2,41624,645,98,Sun Sep 27 23:42:14 +0000 2009
ucatolica_chile,10517927556805614,GsQ2o7664n2,1,9,0,Fri Nov 08 21:27:53 +0000 2019
UFrontera,15605025294089,rojuylkotoMrin,24,43,47,Mon Mar 16 22:42:47 +0000 2020
pucv_cl,1225287582705521408,Pa6l2,423,496,33,Mon Jul 03 15:00:23 +0000 2017
pucv_cl,1230141102841643520,zoox,1572,598,184,Sun Aug 23 03:29:44 +0000 2009
userena,2034692890928560,P4srdne,12,19,2,Wed Apr 22 01:32:20 +0000 2020
uvalpochile,6291427955114442,hNyb9F1V,38,58,1,Sun Jul 13 21:24:57 +0000 2014
pucv_cl,985612895922526208,mzasosielazarnu,26,64,11,Tue Apr 29 01:24:18 +0000 2014
udeconcepcion,1199690977852962048,paPVwnales,658,2254,796,Mon Mar 24 03:25:05 +0000 2008
pucv_cl,1213299078603200768,chmon__diOu,82,263,70,Sat Apr 25 23:51:33 +0000 2009
udeconcepcion,1179495100904797696,udaidn,355,245,57,Tue Jan 12 04:58:50 +0000 2010
uvalpochile,12540489829808878,QrabNoc8obg,162,142,23,Wed Jun 06 14:12:40 +0000 2012
uvalpochile,7423755431953675,xhNoRox,18803,1285,1766,Thu Jun 23 12:50:15 +0000 2011
pucv_cl,7765002000521552,pigsl_S,48,154,6,Mon Jan 26 03:18:20 +0000 2015
usantamaria,9723707009859296,CupwqshcJolo,101,156,19,Sat Apr 08 02:32:23 +0000 2017
uvalpochile,7387557751174529,MZrXiOejoewdez,479,305,27,Sun Oct 20 12:26:05 +0000 2019
pucv_cl,867599916987131904,XiaoBigp,762,217,102,Tue Aug 09 17:42:00 +0000 2011
usach,11977984106801688,GlaGonzalez,4136,770,136,Fri May 24 22:49:42 +0000 2013
uchile,851346604356669952,bhr9_futL,1,52,8,Thu Jan 06 21:18:45 +0000 2011
ubbchile,6558161816126325,Zepulvnedac788,1,524,3,Sat Jan 25 00:00:40 +0000 2020
pucv_cl,5905724142425954,alparcaameor,2457,304,155,Thu Nov 05 01:28:00 +0000 2009
pucv_cl,3505114975325550,icol48fq_Tg,23,585,25,Thu Jan 26 01:52:55 +0000 2017
pucv_cl,5296890328231410,Oqoma,933,1329,574,Wed Jun 24 01:23:55 +0000 2009
pucv_cl,872613770153212928,cle_aJn4C,2096,817,227,Thu Mar 11 03:23:36 +0000 2010
pucv_cl,1285597107179991,Jiiav,7,14,15,Fri Dec 11 20:26:36 +0000 2009
pucv_cl,915934802984860160,DeI__erDinerQ,12210,554,199,Sat Apr 25 01:34:47 +0000 2009
pucv_cl,1739720754123136,oXQalbQo,792,2218,597,Thu Oct 06 12:46:36 +0000 2016
uchile,1184334168927356160,Mary927643r769,0,36,0,Wed May 20 14:02:52 +0000 2020
pucv_cl,885236758652934144,nk6txxD8xx,10,18,2,Sat Oct 08 02:38:04 +0000 2011
ubbchile,12627729681464116,critranOalder,3608,2802,430,Thu May 07 23:37:02 +0000 2009
pucv_cl,1254747430301235456,F7ipaeqMelis,47,123,52,Thu Jul 02 05:15:18 +0000 2009
uvalpochile,6726888556661624,rW5G9,0,1,0,Sun Mar 15 17:44:44 +0000 2020
pucv_cl,1090013288960112512,JoYaoAnuelHS,44,296,16,Sun Nov 10 19:27:36 +0000 2013
udeconcepcion,4917697684983511,jNicoCon10,26,61,1,Sat Oct 20 15:29:15 +0000 2018
uvalpochile,7311002855588656,anqtaCo8,4,59,6,Mon Aug 03 11:09:50 +0000 2015
pucv_cl,7504008767978614,sanbra_kaNll0,7,35,8,Thu Aug 06 14:15:44 +0000 2015
pucv_cl,1732033801591944,CrZfAlzz9mo0a3,430,1214,285,Fri Jun 28 02:28:15 +0000 2013
pucv_cl,3473199602433589,natalifaap94,432,333,18,Thu May 23 14:12:47 +0000 2019
userena,826401191030919552,qaul8D906yi,0,1,0,Sun Oct 20 14:40:31 +0000 2019
usach,11221273468646290,lederXZ0,161,557,72,Sun May 24 01:14:29 +0000 2020
pucv_cl,8432863505524396,ciniNHz,1715,1217,422,Thu Apr 01 22:12:57 +0000 2010
usach,8426118533187137,aula9P96VS5,9,21,2,Sat Sep 15 22:04:11 +0000 2018
ucatolica_chile,5499736997340841,efBdropjiusWo,164,552,2,Thu Aug 10 04:21:26 +0000 2017
pucv_cl,5776159773904186,JiP6w,5912,710,501,Thu Sep 10 03:11:34 +0000 2009
pucv_cl,10303146105262958,GiooUvy2,0,4,1,Thu Mar 01 16:01:54 +0000 2018
UFrontera,1259153058458814720,Isael5429707,2,69,1,Sat Apr 18 18:15:08 +0000 2020
udeconcepcion,12486753144071108,QFea8l6fo,45,411,58,Tue Mar 31 00:47:14 +0000 2020
UFrontera,4262646796675928,PatZic83073524,4,45,0,Tue Mar 17 02:40:50 +0000 2020
UFrontera,4483547066812484,BgMGqbila,1799,810,94,Tue Jan 12 00:29:53 +0000 2010
udeconcepcion,1234231791170845184,t7trZf0I,11131,1568,638,Sat Mar 26 00:55:45 +0000 2011
pucv_cl,1228514416987805696,3rta127690,2,28,2,Fri Mar 06 19:18:03 +0000 2020
ucscconcepcion,1215947774340760832,osepguOvTdag,4499,1577,399,Sat May 29 18:57:02 +0000 2010
usach,3190594460045298,perottiOchape,198,906,61,Wed Jan 16 23:08:24 +0000 2019
UFrontera,3228746334885357,l4lo5ur8lalok,90,193,6,Wed Sep 21 01:18:26 +0000 2016
pucv_cl,5512461338841857,Z2laCoA_v,5365,977,1202,Wed Apr 10 00:03:43 +0000 2013
ubbchile,12072913998929434,YeyZleolynn,2,531,23,Mon Nov 25 11:34:27 +0000 2019
pucv_cl,11843887927963824,vonnendatwIr,14,305,9,Fri Feb 26 00:52:16 +0000 2016
pucv_cl,1208676856273103360,LopsdCk,2,62,16,Sun Mar 31 02:04:17 +0000 2013
udeconcepcion,5809424328611734,cSsar90saavedra,4,231,13,Sat Jun 24 01:29:57 +0000 2017
UFrontera,1191473756309787904,Kh7pQlaFlg,248,297,29,Fri Jan 29 05:04:39 +0000 2010
userena,11709684694545246,d1uglsavarez,8,27,9,Tue Jun 28 01:45:39 +0000 2011
pucv_cl,3760795565166582,t2jia_yEo,0,24,1,Fri Mar 02 03:48:28 +0000 2012
pucv_cl,982392669006491264,SzfnaE_M,8193,1340,4205,Mon Apr 04 13:43:28 +0000 2011
userena,1095264612921063296,S2Fd65,59,142,7,Fri Jun 21 15:02:16 +0000 2019
pucv_cl,3812291918643592,nduraQli,6,133,44,Wed Sep 01 22:09:04 +0000 2010
pucv_cl,11087801990088928,cvnZGiVlw,1449,1503,531,Sun Oct 03 17:36:24 +0000 2010
pucv_cl,1224849938370662400,Ayyoy2d2psuRI,24,66,43,Fri Mar 05 15:56:55 +0000 2010
uchile,9486119561534920,XPaua27202605,4,84,4,Mon May 18 21:04:57 +0000 2020
pucv_cl,5133925991497651,cmolnvarlhcdx,731,393,156,Sat Mar 15 22:43:52 +0000 2014
usach,993150959303203584,GRLEG_kARROW,33092,2286,1131,Wed Aug 14 00:05:49 +0000 2013
uvalpochile,12227775349130456,Coph9cd1864086,39,72,0,Sat Oct 26 07:02:00 +0000 2019
pucv_cl,1051491168725217536,DAltematt,86,72,69,Sun Dec 16 17:56:07 +0000 2012
usach,12043761354651582,VKarldKooM,686,943,383,Tue Sep 01 23:23:23 +0000 2009
usantamaria,6402923845328880,qnRos107O294Z,6,9,0,Tue Mar 17 00:10:55 +0000 2020
usach,1087620429556828160,flaviaDMerei,72567,8527,22264,Wed Jun 16 18:19:28 +0000 2010
UFrontera,1259226090890123776,ColfSnflie,118,223,46,Mon Feb 17 22:57:41 +0000 2020
UFrontera,9754483886955468,anybUm,21,117,7,Mon Sep 02 02:25:38 +0000 2013
userena,1443765631693228,FUntre1,2,24,18,Tue Jun 09 12:11:55 +0000 2015
UFrontera,185745702517649,Ogyix,5433,357,248,Fri Nov 17 14:45:40 +0000 2006
userena,4267378691275640,naLhqak,308,74,6,Sun Dec 06 02:14:32 +0000 2015
pucv_cl,10504829111891232,ie1aGdI_sdfuU,16,38,16,Thu Jan 21 18:08:21 +0000 2010
uvalpochile,4407441225992654,zlyLr_anDo,773,40,293,Tue May 07 19:06:29 +0000 2013
pucv_cl,2528150741877069,OLADEOR,6331,1896,4839,Mon Oct 18 15:18:44 +0000 2010
pucv_cl,11925413914226138,daiela_oh8,49,122,79,Wed Mar 18 16:02:57 +0000 2015
usach,1199736295569329408,Aos75IE2,1,736,19,Sat May 09 16:03:43 +0000 2020
ubbchile,834776972295816192,FerxrvelaG,25,146,6,Fri Oct 11 21:44:46 +0000 2019
pucv_cl,10627382548143350,VureAnCoid,30,189,44,Sat Aug 06 00:51:56 +0000 2011
userena,1194625764434154240,QYGaBrkPO3l,4,17,0,Sun Dec 27 18:10:24 +0000 2015
pucv_cl,11667148222567134,sZtogiZtxtQsq,5336,1175,304,Mon Mar 11 18:35:50 +0000 2013
pucv_cl,9112848815251594,PcveEastdn,0,17,0,Wed Apr 08 13:39:23 +0000 2020
pucv_cl,12566477337663270,rramifjemr,26983,904,1429,Thu Oct 07 01:49:31 +0000 2010
ucatolica_chile,83070614311671,emorenY,18967,1541,400,Wed Nov 02 01:06:39 +0000 2011
pucv_cl,867220997307122560,han4aachile,4546,1384,878,Mon Sep 06 17:31:52 +0000 2010
ucatolica_chile,1023185014446833,MariaMnaDl,919,426,659,Mon Apr 19 23:09:04 +0000 2010
usach,1189833009697474048,alexoeksl,196,872,287,Thu Dec 29 17:28:28 +0000 2011
pucv_cl,5786154479469399,fcfrGu,0,926,64,Sun Jul 31 02:03:57 +0000 2011
usach,1260148190252893184,Rl_wqemae,28,1763,580,Sat Sep 19 20:24:04 +0000 2009
pucv_cl,12472702287224430,Lu2sCorder6ap5,5,67,3,Sat Aug 05 04:08:13 +0000 2017
pucv_cl,216698625331251,nktyelo,19957,621,634,Thu Jan 21 13:04:23 +0000 2010
pucv_cl,7300733997288666,ProcemalAlQiax,1801,447,277,Wed Jan 07 15:26:47 +0000 2015
uchile,1142709217630026240,N9_elia15129i8,7,206,9,Sun Aug 18 02:34:35 +0000 2013
UFrontera,4673183132494122,fWeQrnAuUr,2,92,14,Mon Jan 08 17:46:38 +0000 2018
UFrontera,2252115969387122,nchomvenegs,427,265,33,Fri Jun 21 05:24:50 +0000 2013
pucv_cl,3653414253893585,RogXllirc,417,341,173,Thu Sep 08 00:03:54 +0000 2011
ucatolica_chile,7462996118866343,taxmhnH7,11,169,16,Tue Sep 04 20:34:18 +0000 2012
pucv_cl,7066187799997080,2pfmY_weizBz,1993,297,143,Fri Feb 26 02:56:50 +0000 2010
uvalpochile,1180843735199913984,lnTuto,41,215,23,Fri Jan 02 13:03:21 +0000 2015
pucv_cl,94214427487188,snkleIch,6,82,6,Sun Apr 28 20:36:11 +0000 2013
ucscconcepcion,744269435202662912,paccs4t,89,51,42,Thu Apr 13 01:33:23 +0000 2017
pucv_cl,10466421027344540,jaeldYin1,354,147,21,Fri Sep 04 12:56:33 +0000 2015
pucv_cl,4159160874126078,A_4lGaSmazo,0,602,6,Tue Oct 22 15:13:31 +0000 2019
ubbchile,10697616411473324,Rodigo198D_a,112,2189,304,Fri Nov 17 20:42:59 +0000 2017
pucv_cl,7956505787573501,MruNbuur,36854,1189,886,Thu Jan 27 18:01:45 +0000 2011
pucv_cl,5342183235085340,Phaf3i1,3010,315,665,Mon Oct 25 16:05:27 +0000 2010
pucv_cl,1572102006821596,A9oCex_Valpo,424,376,367,Wed Aug 02 20:27:59 +0000 2017
pucv_cl,8836018580315615,AzkimaS5,435,92,19,Fri Mar 07 04:05:46 +0000 2014
ucatolica_chile,2741335996201159,ksaylucha,27,999,85,Wed Jan 26 22:25:53 +0000 2011
pucv_cl,1105519414936421248,ceKstkyV1a,70,72,13,Thu Jul 29 19:18:29 +0000 2010
pucv_cl,1198767080350247424,edv1_bellac,726,3908,343,Wed Jun 02 23:01:02 +0000 2010
uvalpochile,1227770819566341120,catalina_ioi,1,42,2,Wed Apr 29 01:55:07 +0000 2020
userena,757547091962792,DLukasQuevedo5,0,4,0,Thu Mar 12 17:34:41 +0000 2020
uchile,12303848989773964,AguilraSanhuez,183,76,225,Mon Jun 11 01:09:22 +0000 2018
pucv_cl,7999751650246850,EnrqueRiRa2dD,9,127,13,Fri Mar 01 19:22:49 +0000 2013
pucv_cl,735382782907046272,uncotmIate,100,148,61,Thu May 18 14:38:00 +0000 2017
usantamaria,1212472352043306,fijAh4eldI,2491,480,265,Thu Mar 07 17:55:25 +0000 2019
pucv_cl,12623412484653340,IUm6scRstlo,17,310,70,Mon Mar 26 03:32:23 +0000 2012
usach,1230756666256971008,rn23aljr,318,415,90,Thu Nov 18 13:54:13 +0000 2010
pucv_cl,10959238375779482,fennyz,0,43,2,Wed May 06 16:07:40 +0000 2015
udeconcepcion,1257483009144294656,dicego_mejkas,6,61,9,Wed Jul 07 18:03:44 +0000 2010
pucv_cl,753128165029131264,_drgbidoy,9918,320,237,Mon Jul 30 20:14:13 +0000 2012
UFrontera,10992482289332362,kaZAFffiola,543,500,606,Mon Oct 23 20:35:49 +0000 2017
usach,2486471157071792,vallon73,84,203,64,Mon Mar 01 18:26:26 +0000 2010
userena,9696958645159702,BrG1ecsai,3,37,5,Wed Jan 11 21:27:03 +0000 2017
usantamaria,9459845820756748,j9bvx4,622,569,84,Sat Jul 30 04:09:27 +0000 2011
pucv_cl,9796968547766548,Clu2docdoV,415,188,15,Tue Mar 26 14:24:48 +0000 2013
pucv_cl,1146383331611795712,JornadaqsCedej,70,501,195,Tue Jul 02 05:29:10 +0000 2013
pucv_cl,12544449320070316,PNxohyBcben,2372,571,292,Mon Mar 08 03:53:40 +0000 2010
pucv_cl,880600736631865344,welcaxZ_elo,12,8,5,Sun Aug 28 16:30:42 +0000 2011
ucatolica_chile,1011029273312337408,Franco3Rojay_,73,21,109,Tue Jun 19 21:20:07 +0000 2012
pucv_cl,2930194925831688,Syqtry_DNIy,979,433,425,Fri Sep 11 03:21:52 +0000 2015
usach,3091033962371582,VAledXndrFNB_6,2179,879,117,Mon Apr 05 04:39:58 +0000 2010
pucv_cl,827056264703304832,HdumeneuVT,273,280,130,Wed May 29 00:55:40 +0000 2013
pucv_cl,1214839369244066304,ucaeIs7l,45,1891,723,Wed Jun 19 18:57:56 +0000 2013
pucv_cl,10974707783653004,Jan_6_s1,214,148,44,Sun Mar 07 22:28:36 +0000 2010
pucv_cl,3920936870213892,RAbonxt,2559,886,280,Sat Jun 25 00:05:55 +0000 2011
pucv_cl,1221143093780272128,ILCERMZBIET,687,758,179,Wed Dec 09 04:33:00 +0000 2009
pucv_cl,1188768052929195520,WRtQrFrPGaicke,0,2,5,Sat May 14 01:13:23 +0000 2011
pucv_cl,10231269068221358,sqz2ia_g,16,35,0,Tue Oct 22 16:06:04 +0000 2019
UFrontera,1187838923314395392,pwYiTgeroa0Nes,1183,2556,584,Sun Aug 19 00:59:28 +0000 2012
userena,8814479342557123,mariQgatalinau,3,119,3,Thu May 25 14:30:17 +0000 2017
pucv_cl,1252968712961063168,lyEisocial,1149,343,26,Sat May 07 15:52:44 +0000 2011
pucv_cl,2682340127798976,Zrso0V3r83,45,69,19,Sun Aug 25 02:31:55 +0000 2019
pucv_cl,8123501820077110,VyCdhl,5,111,10,Wed Jul 26 03:39:14 +0000 2017
udeconcepcion,9813769464212960,KatyArjias,22,1465,52,Sat Jan 23 16:04:20 +0000 2010
pucv_cl,3362050194948586,PEiot,272,1364,352,Sat Aug 02 00:24:59 +0000 2014
pucv_cl,812468574132883968,hectoNs8U,112,845,407,Sat Sep 10 03:11:41 +0000 2011
ucscconcepcion,1240432627005224704,4jJA_mpnten,14,184,22,Mon Dec 24 10:50:10 +0000 2012
udeconcepcion,15546556299104,liroymgh,5713,1631,668,Thu Oct 15 19:18:54 +0000 2009
pucv_cl,3596118909671687,ensamblevocalvY,16,167,32,Sat Dec 08 20:13:05 +0000 2018
pucv_cl,816507459856297984,CaTrito_Piilla,3192,1673,591,Fri Jun 19 22:59:42 +0000 2009
pucv_cl,12150900765599030,HSw_,148,210,14,Thu Apr 21 21:14:04 +0000 2011
ubbchile,1190308921040140544,aHiavi,166,589,95,Sun Jun 24 19:53:10 +0000 2012
usach,1239287503008031744,Fleanvr_o,169,346,32,Sun May 10 05:08:42 +0000 2020
UFrontera,1232268956372167680,m_gallegos,305,317,81,Mon Jan 04 18:30:05 +0000 2010
UFrontera,4200601718552078,nopa0bejsI,0,447,23,Thu Apr 23 23:52:42 +0000 2020
udeconcepcion,6399932015780078,Diana5Notal80,8816,1966,483,Sun Jun 10 21:25:14 +0000 2018
pucv_cl,1067322652440684928,ar013,15,170,33,Sun Oct 18 01:51:15 +0000 2015
pucv_cl,5972342457839225,issmeYaO133,2866,1208,509,Fri Nov 13 00:53:28 +0000 2009
pucv_cl,1189430712332294912,palfar6o_e,6403,1776,629,Tue Apr 21 02:15:28 +0000 2009
uvalpochile,8807926952729881,M_reeRemlcoM,123,502,40,Fri Jan 17 17:30:16 +0000 2020
uchile,2800116267557802,ixqanoB6,0,48,2,Fri May 22 02:56:30 +0000 2020
pucv_cl,12349160724411356,Hnroeorut,109,187,37,Mon Mar 01 01:43:03 +0000 2010
pucv_cl,9141006151323718,AOliko7t1pTZc,151,2787,449,Tue Mar 22 19:16:52 +0000 2016
ucatolica_chile,12189399919679570,PoelVsKp,0,5,2,Wed Nov 13 12:30:22 +0000 2019
pucv_cl,1038647235251351424,A24mlphk_,602,2179,752,Fri Mar 27 19:47:36 +0000 2009
pucv_cl,1197635569079540224,MZeaGdata,1629,423,296,Sat Apr 30 20:54:02 +0000 2011
pucv_cl,8052356143022091,mberrioQsj,1,46,6,Thu Feb 16 22:16:45 +0000 2012
pucv_cl,778590063932265216,AlbCrlos300,76,706,24,Tue Sep 30 01:50:17 +0000 2014
ubbchile,2215013698698361,FeSipSC39803,1,46,2,Thu Nov 08 17:17:04 +0000 2018
pucv_cl,6803331580637862,FziaZapabl,144,190,22,Thu Jun 03 18:42:25 +0000 2010
pucv_cl,7952971251801401,fguzidi,0,15,12,Tue Dec 22 01:53:34 +0000 2009
pucv_cl,728167973590652800,mHQiguevQgA,453,409,81,Sun May 23 02:12:16 +0000 2010
ubbchile,5915637902345350,QanednoHr,224,155,29,Mon Sep 05 18:36:57 +0000 2011
usantamaria,11587224063633716,mwurrionqE,877,826,488,Thu Sep 16 03:43:48 +0000 2010
uchile,9009090235392072,JathwM90394p0I,0,53,2,Fri May 29 04:03:40 +0000 2020
pucv_cl,7218824893496713,EUzRDO2276354,1,664,88,Sun Feb 02 19:56:23 +0000 2020
pucv_cl,3799000752648983,MaUhiasBVaquez,192,467,528,Tue Aug 24 23:27:45 +0000 2010
userena,3333515093978354,oaragnuea1,20,182,16,Fri Jun 17 00:30:49 +0000 2011
UFrontera,11401144742400406,MICT_AcJaia,89,2849,1064,Tue Feb 25 16:48:55 +0000 2020
pucv_cl,982544036374138496,HYoiQVCfle,165,754,271,Fri May 18 15:16:56 +0000 2012
ubbchile,10953768299711670,Xrlo883620,1,54,0,Sat Mar 28 17:00:27 +0000 2020
ucatolica_chile,7425744899281357,astrid_dchedid,702,2091,703,Fri Oct 16 15:06:00 +0000 2009
pucv_cl,1132572298685854976,EDo8CKSEGUODA,10,870,174,Thu Sep 23 12:58:01 +0000 2010
ubbchile,5964008856689421,Sibucs_BSA,1212,254,128,Fri May 22 14:05:37 +0000 2015
pucv_cl,3579963843252634,bcaxta,27,45,40,Wed Apr 04 19:10:44 +0000 2012
pucv_cl,1092307428990340096,v2ivbip7345E,0,29,2,Fri Dec 28 21:34:30 +0000 2018
pucv_cl,3744444555883714,KIc4raI,628,1389,697,Fri Nov 28 08:15:39 +0000 2014
pucv_cl,1163022410003799808,culRvoeKa2,36,247,57,Thu Jul 19 15:28:11 +0000 2018
pucv_cl,3661180642484272,lvlxRk,7232,239,196,Thu Jun 30 12:48:13 +0000 2011
pucv_cl,12319039222822842,ACtanishin8Of,4762,642,1234,Wed Apr 10 07:08:46 +0000 2013
udeconcepcion,8894938875482969,JorgePeysrinq,185,84,35,Tue Jan 15 18:45:06 +0000 2013
ucatolica_chile,5230129263711620,an8el291069,1,42,4,Tue Oct 22 22:39:43 +0000 2019
pucv_cl,159727827795484,willyturri98z6,129,76,21,Thu Nov 07 04:11:15 +0000 2019
pucv_cl,5794405536817282,lejnoAbuid,70,104,44,Mon May 21 00:19:57 +0000 2012
pucv_cl,3917818657434776,oetiDN,7659,2476,953,Sat Oct 30 02:18:39 +0000 2010
usach,9693456896417512,l_ra_Ga1,402,162,36,Fri Jul 03 23:03:34 +0000 2009
UFrontera,1252231456101298688,clopezvibSal,493,1819,584,Mon Jan 18 02:01:02 +0000 2010
uvalpochile,805343936247220480,S7Mywit26i,324,203,13,Tue Jun 12 19:27:34 +0000 2012
ubbchile,1041705977778311,u__pcl,52,1153,184,Thu Jan 30 23:09:35 +0000 2020
udeconcepcion,10727642979942380,leqAd365jA5t,1,35,1,Sat Apr 04 00:32:07 +0000 2020
userena,9712640923979334,alejandbf2,90,88,47,Mon Mar 01 23:36:14 +0000 2010
pucv_cl,836286857625853952,PjzziLaa,3,23,11,Wed Jan 09 16:44:02 +0000 2013
